Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
7/12/1985	294.84	0.01	87174.15	0.60	0.60	334.00	0.000	0.000	329.98	8.709
7/13/1985	294.98	0.01	86908.90	0.02	0.02	314.71	0.000	0.000	349.26	8.175
7/14/1985	296.58	0.01	86867.13	0.21	0.21	316.71	0.000	0.000	349.67	7.639
7/15/1985	295.99	0.01	86920.92	0.40	0.40	311.18	0.000	0.000	348.17	7.159
7/16/1985	296.00	0.01	86866.69	0.39	0.39	315.42	0.000	0.000	345.68	6.734
7/17/1985	294.86	0.01	86847.61	0.87	0.87	317.78	0.000	0.000	345.38	6.342
7/18/1985	294.47	0.01	86996.09	0.08	0.08	318.70	0.034	0.001	342.20	5.980
7/19/1985	294.71	0.01	87157.70	0.31	0.31	326.28	0.094	0.004	335.28	5.620
7/20/1985	294.22	0.01	87194.87	0.21	0.21	359.60	0.571	0.024	235.94	5.292
7/21/1985	292.25	0.01	87014.73	0.85	0.85	345.59	0.373	0.016	301.22	5.015
7/22/1985	291.91	0.01	86955.48	1.01	1.01	321.75	0.000	0.000	338.18	4.754
7/23/1985	293.01	0.01	86957.06	0.85	0.85	317.29	0.000	0.000	340.10	4.505
7/24/1985	295.41	0.01	86760.52	-0.82	-0.82	322.80	0.241	0.010	339.09	4.253
7/25/1985	296.34	0.01	86823.44	-0.45	-0.45	336.48	0.176	0.007	261.40	3.995
7/26/1985	295.85	0.01	87039.65	-0.26	-0.26	348.76	0.359	0.015	264.32	3.747
7/27/1985	295.84	0.01	87020.31	0.19	0.19	327.09	0.189	0.008	333.55	3.514
7/28/1985	294.53	0.01	86899.73	1.22	1.22	325.50	0.036	0.001	333.55	3.304
7/29/1985	289.89	0.01	86753.71	0.72	0.72	289.06	0.030	0.001	339.60	3.161
7/30/1985	287.74	0.01	86805.63	1.52	1.52	287.21	0.017	0.001	329.75	3.054
7/31/1985	286.57	0.01	86753.34	1.48	1.48	283.86	0.000	0.000	326.47	2.958
8/1/1985	286.24	0.01	86964.09	1.37	1.37	276.60	0.000	0.000	327.57	2.876
8/2/1985	288.93	0.01	87140.63	-0.07	-0.07	280.93	0.000	0.000	330.13	2.783
8/3/1985	293.18	0.01	87083.68	-1.17	-1.17	296.34	0.000	0.000	327.86	2.659
8/4/1985	293.79	0.01	86982.39	0.75	0.75	302.87	0.000	0.000	325.97	2.530
8/5/1985	293.02	0.01	87056.62	0.76	0.76	294.99	0.000	0.000	325.43	2.411
8/6/1985	292.83	0.01	87064.83	0.47	0.47	294.02	0.000	0.000	324.66	2.297
8/7/1985	292.38	0.01	87010.70	1.49	1.49	297.10	0.000	0.000	322.52	2.192
8/8/1985	290.91	0.01	86894.81	1.40	1.40	290.66	0.000	0.000	316.56	2.099
8/9/1985	291.95	0.00	86910.94	-0.55	-0.55	278.41	0.000	0.000	325.75	2.015
8/10/1985	293.60	0.01	86906.54	1.24	1.24	291.43	0.000	0.000	321.06	1.929
8/11/1985	291.20	0.01	86837.52	0.05	0.05	285.17	0.000	0.000	320.87	1.853
8/12/1985	291.63	0.01	86924.88	-0.78	-0.78	286.59	0.000	0.000	318.23	1.780
8/13/1985	291.41	0.01	86989.54	0.27	0.27	292.77	0.000	0.000	314.56	1.704
8/14/1985	292.58	0.01	87044.52	-0.59	-0.59	306.29	0.000	0.000	310.76	1.625
8/15/1985	293.29	0.01	86789.92	-0.06	-0.06	308.31	0.000	0.000	310.45	1.545
8/16/1985	292.73	0.01	86597.40	0.32	0.32	304.86	0.412	0.017	301.79	1.471
8/17/1985	292.15	0.01	86706.31	0.68	0.68	318.23	2.187	0.091	270.85	1.405
8/18/1985	289.38	0.01	87056.76	1.58	1.58	319.05	0.975	0.041	299.12	1.350
8/19/1985	288.98	0.01	87128.48	0.93	0.93	294.13	0.000	0.000	284.72	1.307
8/20/1985	289.22	0.01	86992.74	0.80	0.80	285.09	0.000	0.000	303.27	1.265
8/21/1985	289.67	0.01	87049.63	0.79	0.79	283.89	0.000	0.000	301.74	1.222
8/22/1985	291.37	0.01	87213.86	-0.02	-0.02	300.46	0.000	0.000	301.08	1.176
8/23/1985	293.53	0.01	87203.59	-0.50	-0.50	296.10	0.023	0.001	290.31	1.123
8/24/1985	296.01	0.01	87078.68	0.22	0.22	315.52	0.027	0.001	296.56	1.069
8/25/1985	295.80	0.01	87077.28	0.96	0.96	310.79	0.000	0.000	295.68	1.016
8/26/1985	294.72	0.01	87193.59	1.37	1.37	306.99	0.000	0.000	293.82	0.967
8/27/1985	293.11	0.01	87359.73	1.53	1.53	309.93	0.000	0.000	289.14	0.926
8/28/1985	292.01	0.01	87254.34	1.08	1.08	294.61	0.025	0.001	292.19	0.889
8/29/1985	291.76	0.00	87083.64	1.03	1.03	296.14	0.522	0.022	267.82	0.856
8/30/1985	292.88	0.01	87089.49	1.71	1.71	338.82	2.098	0.087	270.21	0.819
8/31/1985	293.55	0.01	87117.94	1.80	1.80	345.12	0.068	0.003	208.25	0.784
9/1/1985	291.42	0.00	86930.20	1.84	1.84	349.22	0.080	0.003	117.70	0.759
9/2/1985	286.48	0.01	86828.67	1.81	1.81	300.04	0.421	0.018	255.08	0.742
9/3/1985	286.91	0.01	86548.44	-0.24	-0.24	321.39	0.694	0.029	194.40	0.725
9/4/1985	288.57	0.01	86579.14	0.44	0.44	309.23	1.882	0.078	256.25	0.705
9/5/1985	288.17	0.01	86669.23	1.07	1.07	310.55	0.188	0.008	210.96	0.683
9/6/1985	286.44	0.01	86672.94	0.82	0.82	352.41	2.080	0.087	83.02	0.666
9/7/1985	284.77	0.01	86832.85	0.96	0.96	337.88	1.376	0.057	136.66	0.657
9/8/1985	282.52	0.01	86933.29	1.11	1.11	318.08	15.903	0.663	133.54	1.283
9/9/1985	279.71	0.01	86704.84	0.90	0.90	310.15	12.686	0.529	121.56	3.377
9/10/1985	279.74	0.01	86606.48	0.20	0.20	272.86	3.226	0.134	229.39	3.410
9/11/1985	281.52	0.00	86590.02	2.06	2.06	263.84	2.537	0.106	241.97	2.875
9/12/1985	283.16	0.01	87208.97	0.62	0.62	267.80	0.000	0.000	254.17	2.235
9/13/1985	286.67	0.00	87225.29	0.73	0.73	297.50	0.027	0.001	199.48	1.983
9/14/1985	286.98	0.00	87224.66	1.57	1.57	289.75	0.009	0.000	242.22	1.876
9/15/1985	285.79	0.00	87009.02	1.07	1.07	260.19	0.000	0.000	253.96	1.811
9/16/1985	285.87	0.00	86752.64	0.35	0.35	273.89	0.000	0.000	205.04	1.763
9/17/1985	285.21	0.00	86430.86	2.42	2.42	265.98	0.881	0.037	245.76	1.905
9/18/1985	283.71	0.01	86158.90	0.77	0.77	289.56	5.846	0.244	225.35	2.373
9/19/1985	285.46	0.00	86833.93	0.01	0.01	267.93	0.354	0.015	232.40	2.025
9/20/1985	287.91	0.00	87198.44	-1.00	-1.00	291.74	0.000	0.000	238.71	1.963
9/21/1985	289.40	0.01	87135.52	-0.13	-0.13	282.14	0.000	0.000	228.82	1.904
9/22/1985	290.36	0.01	86853.76	-0.25	-0.25	289.06	0.000	0.000	236.62	1.838
9/23/1985	290.64	0.01	87034.15	-1.14	-1.14	288.92	0.000	0.000	234.51	1.775
9/24/1985	291.80	0.01	87283.01	-0.28	-0.28	293.78	0.000	0.000	232.88	1.708
9/25/1985	293.15	0.01	87013.64	-0.25	-0.25	301.38	0.043	0.002	229.24	1.636
9/26/1985	291.53	0.01	86799.67	0.16	0.16	291.13	0.051	0.002	228.02	1.573
9/27/1985	289.32	0.01	86691.86	1.57	1.57	297.42	0.000	0.000	223.33	1.514
9/28/1985	288.40	0.01	86715.75	0.29	0.29	280.06	0.000	0.000	226.49	1.463
9/29/1985	287.80	0.01	86909.27	-0.55	-0.55	279.10	0.008	0.000	219.63	1.419
9/30/1985	287.08	0.01	87006.70	-0.34	-0.34	278.81	0.011	0.000	219.28	1.419
10/1/1985	287.54	0.01	86941.22	-0.81	-0.81	273.43	0.096	0.004	221.99	0.367
10/2/1985	290.14	0.00	87060.47	-0.38	-0.38	293.01	0.000	0.000	216.86	0.134
10/3/1985	292.15	0.01	87302.81	-0.88	-0.88	292.35	0.000	0.000	217.70	0.065
10/4/1985	292.92	0.00	87508.25	-1.39	-1.39	290.03	0.018	0.001	216.35	0.039
10/5/1985	292.42	0.00	87446.13	-0.36	-0.36	295.80	1.231	0.051	199.15	0.025
10/6/1985	288.12	0.01	86868.95	1.16	1.16	337.47	3.339	0.139	112.64	0.026
10/7/1985	283.46	0.01	86376.94	1.93	1.93	305.84	13.096	0.546	174.93	0.068
10/8/1985	281.96	0.01	86060.48	2.19	2.19	291.01	1.462	0.061	150.28	0.316
10/9/1985	279.06	0.00	86215.12	-1.67	-1.67	260.05	4.239	0.177	207.19	1.287
10/10/1985	281.41	0.00	86792.87	-1.30	-1.30	239.75	0.000	0.000	206.27	0.462
10/11/1985	283.58	0.00	86932.39	1.17	1.17	299.84	0.000	0.000	106.46	0.175
10/12/1985	283.08	0.00	86947.63	0.60	0.60	271.11	0.000	0.000	198.50	0.127
10/13/1985	282.03	0.00	86983.46	-1.83	-1.83	236.80	0.000	0.000	203.78	0.099
10/14/1985	282.85	0.00	87254.11	-1.57	-1.57	224.56	0.000	0.000	201.58	0.086
10/15/1985	285.69	0.00	87223.23	-1.35	-1.35	248.48	0.014	0.001	196.45	0.072
10/16/1985	287.36	0.00	86927.40	0.14	0.14	254.03	0.017	0.001	193.28	0.059
10/17/1985	286.71	0.00	86730.34	-0.40	-0.40	260.01	0.000	0.000	189.61	0.050
10/18/1985	286.21	0.00	87038.73	-0.63	-0.63	262.55	0.000	0.000	186.74	0.043
10/19/1985	284.73	0.00	87232.18	0.58	0.58	264.19	2.439	0.102	164.95	0.039
10/20/1985	281.52	0.01	86762.72	0.19	0.19	298.41	3.635	0.151	131.38	0.106
10/21/1985	278.71	0.01	86022.45	2.20	2.20	300.81	25.465	1.061	110.97	3.179
10/22/1985	274.96	0.00	86713.03	1.10	1.10	278.09	0.716	0.030	93.20	3.422
10/23/1985	279.59	0.01	87114.25	0.48	0.48	287.10	0.290	0.012	171.57	2.462
10/24/1985	282.53	0.01	87202.76	-0.11	-0.11	262.08	0.009	0.000	174.31	1.370
10/25/1985	283.64	0.01	87134.71	0.20	0.20	253.51	0.162	0.007	174.06	0.853
10/26/1985	283.91	0.00	86956.75	-0.14	-0.14	257.72	0.000	0.000	170.53	0.556
10/27/1985	285.38	0.00	86811.75	-0.35	-0.35	258.16	0.000	0.000	169.41	0.363
10/28/1985	283.61	0.00	86855.11	0.23	0.23	256.13	0.000	0.000	166.99	0.287
10/29/1985	282.03	0.00	86979.63	-0.77	-0.77	244.26	0.000	0.000	166.50	0.257
10/30/1985	280.53	0.00	86908.91	0.82	0.82	263.98	0.000	0.000	134.39	0.240
10/31/1985	279.31	0.00	86741.27	0.36	0.36	234.38	0.000	0.000	162.65	0.231
11/1/1985	282.68	0.00	86873.92	-0.32	-0.32	260.31	0.000	0.000	149.16	0.223
11/2/1985	284.79	0.00	87000.97	-0.50	-0.50	261.43	0.000	0.000	154.10	0.214
11/3/1985	286.41	0.00	87026.13	-0.01	-0.01	271.48	0.000	0.000	146.80	0.203
11/4/1985	285.95	0.01	86996.46	1.14	1.14	315.21	0.000	0.000	116.33	0.193
11/5/1985	283.03	0.01	87110.77	0.98	0.98	286.94	0.000	0.000	148.98	0.187
11/6/1985	283.24	0.00	87285.97	-0.14	-0.14	260.48	0.000	0.000	147.39	0.184
11/7/1985	285.06	0.00	87148.81	1.21	1.21	268.84	0.000	0.000	134.21	0.179
11/8/1985	281.95	0.00	86676.73	2.65	2.65	263.04	0.000	0.000	127.95	0.174
11/9/1985	275.08	0.00	86294.91	3.82	3.82	266.60	3.403	0.142	85.31	2.988
11/10/1985	273.57	0.00	85634.12	4.02	4.02	293.10	74.449	3.102	61.62	94.218
11/11/1985	270.96	0.00	85602.09	0.89	0.89	268.76	15.596	0.650	87.89	133.519
11/12/1985	270.06	0.00	85904.39	-0.62	-0.62	231.56	2.563	0.107	142.79	143.376
11/13/1985	269.29	0.00	87000.33	-0.10	-0.10	203.74	0.000	0.000	128.97	142.558
11/14/1985	272.61	0.00	87440.23	0.06	0.06	208.49	0.000	0.000	140.54	141.050
11/15/1985	274.99	0.00	87572.67	-0.09	-0.09	253.37	2.654	0.111	73.61	141.619
11/16/1985	275.69	0.00	87214.88	0.73	0.73	305.06	8.383	0.349	76.36	148.706
11/17/1985	272.83	0.00	86657.93	1.96	1.96	241.58	1.006	0.042	102.83	150.644
11/18/1985	272.03	0.00	86837.83	2.90	2.90	242.63	3.120	0.130	131.24	157.267
11/19/1985	269.70	0.00	87407.12	0.26	0.26	206.69	0.233	0.010	111.71	157.094
11/20/1985	272.91	0.00	87279.80	1.59	1.59	240.54	2.727	0.114	91.51	158.393
11/21/1985	272.69	0.00	86842.79	1.54	1.54	228.79	2.050	0.085	130.47	160.465
11/22/1985	273.91	0.00	86826.59	1.87	1.87	253.14	0.161	0.007	112.28	159.708
11/23/1985	275.29	0.00	86649.36	0.39	0.39	293.23	20.260	0.844	68.49	170.829
11/24/1985	275.77	0.00	86068.36	0.17	0.17	312.82	41.241	1.718	66.67	206.414
11/25/1985	276.92	0.01	85776.91	1.06	1.06	308.23	17.707	0.738	86.50	226.327
11/26/1985	276.31	0.00	86582.20	0.91	0.91	237.14	1.021	0.043	104.49	225.890
11/27/1985	276.35	0.00	87022.31	1.18	1.18	296.70	5.121	0.213	55.17	231.404
11/28/1985	275.60	0.00	86472.20	1.25	1.25	315.63	47.585	1.983	40.23	278.527
11/29/1985	274.62	0.00	85435.16	1.62	1.62	294.04	24.141	1.006	76.06	310.419
11/30/1985	272.45	0.00	86076.37	1.00	1.00	259.45	2.634	0.110	102.75	316.384
12/1/1985	272.80	0.00	86650.83	-0.61	-0.61	281.52	5.191	0.216	64.70	322.986
12/2/1985	275.27	0.00	85893.81	0.15	0.15	310.45	46.678	1.945	47.09	367.958
12/3/1985	275.55	0.00	86841.66	0.89	0.89	277.11	5.320	0.222	96.62	380.626
12/4/1985	275.27	0.00	87319.06	-1.04	-1.04	256.98	2.347	0.098	93.83	380.850
12/5/1985	275.63	0.00	87304.17	-0.29	-0.29	278.29	6.665	0.278	80.78	382.186
12/6/1985	274.18	0.00	87453.19	-0.20	-0.20	246.21	4.291	0.179	87.85	384.568
12/7/1985	275.46	0.00	87338.69	0.92	0.92	290.20	15.917	0.663	79.90	401.363
12/8/1985	271.59	0.00	87112.22	1.29	1.29	252.91	2.862	0.119	57.24	410.463
12/9/1985	269.96	0.00	86971.91	-0.54	-0.54	209.31	1.919	0.080	112.26	411.866
12/10/1985	269.11	0.00	86644.52	-0.89	-0.89	189.80	0.096	0.004	112.46	411.606
12/11/1985	268.51	0.00	86684.73	-2.52	-2.52	179.99	0.161	0.007	114.29	411.455
12/12/1985	269.64	0.00	87213.97	-0.51	-0.51	186.68	0.064	0.003	113.31	410.808
12/13/1985	272.66	0.00	87587.49	-0.26	-0.26	203.09	0.000	0.000	110.84	409.487
12/14/1985	274.56	0.00	87603.02	-0.72	-0.72	213.22	0.000	0.000	105.63	407.861
12/15/1985	277.21	0.00	87572.96	-0.17	-0.17	242.23	0.000	0.000	104.20	405.938
12/16/1985	277.89	0.00	87769.50	-1.31	-1.31	235.34	0.000	0.000	109.58	403.668
12/17/1985	278.59	0.00	87899.11	-1.59	-1.59	222.11	0.000	0.000	109.48	400.990
12/18/1985	280.33	0.00	87918.11	-1.31	-1.31	228.45	0.000	0.000	108.42	397.271
12/19/1985	282.18	0.00	87788.92	-0.30	-0.30	232.58	0.017	0.001	109.17	392.504
12/20/1985	282.67	0.00	87730.38	0.09	0.09	230.34	0.028	0.001	110.30	387.249
12/21/1985	281.56	0.00	87691.68	-0.24	-0.24	222.43	0.010	0.000	109.71	382.215
12/22/1985	280.82	0.00	87688.86	-0.80	-0.80	224.81	0.000	0.000	110.10	377.418
12/23/1985	280.77	0.00	87628.23	-1.00	-1.00	225.45	0.002	0.000	110.94	372.496
12/24/1985	281.03	0.00	87492.73	-1.97	-1.97	232.20	0.016	0.001	108.32	367.032
12/25/1985	281.36	0.00	87461.56	-1.64	-1.64	236.09	0.000	0.000	109.70	361.281
12/26/1985	281.74	0.00	87338.37	-0.30	-0.30	231.03	0.000	0.000	110.48	355.797
12/27/1985	280.45	0.00	87282.59	-0.38	-0.38	227.90	0.000	0.000	109.05	351.254
12/28/1985	278.35	0.00	87364.23	-0.30	-0.30	238.53	2.592	0.108	100.12	348.749
12/29/1985	277.48	0.00	87066.82	-0.22	-0.22	313.37	12.720	0.530	45.18	350.077
12/30/1985	278.91	0.01	86966.48	0.64	0.64	326.12	34.155	1.423	55.96	360.009
12/31/1985	277.77	0.01	87240.96	0.22	0.22	261.12	0.389	0.016	97.28	358.271
1/1/1986	277.76	0.01	87205.66	0.67	0.67	271.23	0.247	0.010	75.68	355.867
1/2/1986	277.58	0.01	87025.94	0.36	0.36	282.97	0.032	0.001	51.79	354.202
1/3/1986	277.82	0.00	87074.84	0.33	0.33	263.91	0.131	0.005	109.75	352.607
1/4/1986	278.65	0.01	86970.08	-1.09	-1.09	309.92	31.440	1.310	40.24	364.912
1/5/1986	278.66	0.01	87096.02	0.57	0.57	308.35	18.929	0.789	43.86	374.129
1/6/1986	278.07	0.01	87675.41	-0.17	-0.17	262.77	1.409	0.059	114.87	374.527
1/7/1986	279.34	0.00	87788.13	-1.30	-1.30	236.06	0.000	0.000	109.94	371.784
1/8/1986	280.11	0.00	87879.13	0.09	0.09	258.38	0.000	0.000	107.13	368.013
1/9/1986	280.66	0.00	87785.70	-0.34	-0.34	249.99	0.042	0.002	116.51	364.311
1/10/1986	281.22	0.00	87733.59	-0.34	-0.34	229.16	0.000	0.000	118.73	359.903
1/11/1986	280.85	0.00	87695.83	-0.27	-0.27	236.44	0.000	0.000	114.72	355.711
1/12/1986	281.99	0.00	87536.44	-0.61	-0.61	238.91	0.000	0.000	118.73	350.957
1/13/1986	280.43	0.00	87303.46	-0.59	-0.59	257.19	1.157	0.048	92.88	346.738
1/14/1986	278.30	0.00	86662.72	-0.11	-0.11	259.47	2.907	0.121	78.52	345.111
1/15/1986	275.83	0.00	86634.15	1.18	1.18	299.36	19.295	0.804	70.36	365.022
1/16/1986	277.25	0.01	87148.03	0.65	0.65	315.11	33.138	1.381	53.30	390.507
1/17/1986	279.02	0.01	87639.32	1.59	1.59	321.27	29.366	1.224	53.68	401.134
1/18/1986	280.56	0.01	87731.19	-0.05	-0.05	274.60	0.906	0.038	116.95	398.508
1/19/1986	281.13	0.00	87142.12	0.99	0.99	258.37	0.799	0.033	113.23	394.973
1/20/1986	277.27	0.00	86958.40	1.05	1.05	254.75	3.313	0.138	123.35	395.308
1/21/1986	276.99	0.00	87047.20	-0.30	-0.30	251.24	0.040	0.002	102.29	393.999
1/22/1986	277.74	0.00	87012.22	-0.02	-0.02	289.65	0.481	0.020	76.11	393.414
1/23/1986	276.14	0.00	87090.00	0.98	0.98	274.69	13.774	0.574	121.21	410.086
1/24/1986	276.25	0.00	87366.17	-0.84	-0.84	234.08	0.003	0.000	131.88	409.626
1/25/1986	279.68	0.00	87517.00	-1.17	-1.17	234.59	0.000	0.000	135.01	406.537
1/26/1986	281.76	0.00	87453.25	-0.50	-0.50	239.70	0.000	0.000	132.94	402.082
1/27/1986	282.55	0.00	87061.78	-0.10	-0.10	255.13	0.000	0.000	117.92	397.245
1/28/1986	282.98	0.00	86653.86	0.24	0.24	311.30	0.000	0.000	90.03	392.945
1/29/1986	279.72	0.01	86390.77	-0.81	-0.81	316.30	10.860	0.452	66.92	390.065
1/30/1986	278.60	0.01	86060.73	-0.44	-0.44	313.45	22.911	0.955	84.60	392.404
1/31/1986	279.04	0.01	86135.76	-0.62	-0.62	298.98	11.844	0.493	91.45	392.589
2/1/1986	277.17	0.01	86705.77	0.48	0.48	285.35	12.089	0.504	97.25	402.277
2/2/1986	276.93	0.01	86757.45	1.14	1.14	302.10	30.747	1.281	86.65	430.400
2/3/1986	274.46	0.00	86978.88	1.69	1.69	286.10	12.837	0.535	96.67	450.149
2/4/1986	272.88	0.00	86927.34	0.53	0.53	236.90	0.818	0.034	144.21	453.037
2/5/1986	273.92	0.00	87044.27	1.22	1.22	245.44	0.661	0.028	105.38	452.945
2/6/1986	271.89	0.00	86705.00	0.61	0.61	211.58	2.453	0.102	158.95	454.087
2/7/1986	270.87	0.00	86571.25	-1.08	-1.08	193.52	0.000	0.000	160.91	453.403
2/8/1986	270.48	0.00	86295.75	-1.55	-1.55	190.79	0.049	0.002	163.30	452.713
2/9/1986	271.35	0.00	86471.81	-1.55	-1.55	190.23	0.000	0.000	165.77	451.972
2/10/1986	273.53	0.00	86719.97	0.97	0.97	206.82	0.200	0.008	162.91	451.231
2/11/1986	273.93	0.00	86717.73	1.16	1.16	232.38	0.278	0.012	155.84	451.081
2/12/1986	276.06	0.00	86381.00	-0.01	-0.01	309.95	28.269	1.178	84.19	476.768
2/13/1986	278.59	0.01	86175.08	0.93	0.93	298.16	41.937	1.747	137.64	496.767
2/14/1986	280.18	0.01	86129.75	-1.49	-1.49	317.69	39.940	1.664	85.46	505.738
2/15/1986	277.57	0.01	85408.25	1.17	1.17	305.57	75.022	3.126	100.12	563.378
2/16/1986	277.07	0.01	86028.28	3.93	3.93	309.32	77.232	3.218	88.97	650.088
2/17/1986	279.77	0.01	86353.52	3.84	3.84	329.04	122.865	5.119	76.62	685.321
2/18/1986	279.90	0.01	86377.80	2.89	2.89	323.95	49.836	2.076	106.86	697.038
2/19/1986	278.66	0.01	85939.27	3.65	3.65	314.33	105.787	4.408	78.42	739.118
2/20/1986	275.29	0.00	86669.31	2.05	2.05	287.36	21.602	0.900	88.64	779.628
2/21/1986	274.85	0.00	87366.19	0.40	0.40	259.17	2.544	0.106	164.55	784.495
2/22/1986	277.96	0.00	87616.74	0.34	0.34	296.17	0.139	0.006	155.09	782.786
2/23/1986	279.81	0.00	87548.97	0.55	0.55	267.12	0.280	0.012	171.37	779.009
2/24/1986	283.31	0.01	87461.20	-0.09	-0.09	263.83	0.024	0.001	185.55	771.895
2/25/1986	284.44	0.01	87558.28	0.56	0.56	264.01	0.000	0.000	178.27	762.989
2/26/1986	284.48	0.00	87401.36	-1.25	-1.25	252.76	0.000	0.000	192.29	754.360
2/27/1986	285.81	0.01	87097.52	-0.80	-0.80	254.68	0.027	0.001	197.43	744.614
2/28/1986	285.69	0.01	86988.48	-0.60	-0.60	253.87	0.032	0.001	197.19	734.362
3/1/1986	284.33	0.01	86886.02	0.10	0.10	275.11	0.104	0.004	185.23	724.322
3/2/1986	283.41	0.01	87101.70	0.05	0.05	271.58	0.000	0.000	198.95	714.763
3/3/1986	282.93	0.01	87342.87	-1.43	-1.43	258.44	0.004	0.000	203.31	704.729
3/4/1986	284.43	0.01	87605.81	-1.06	-1.06	265.99	0.013	0.001	204.56	693.835
3/5/1986	284.91	0.01	87421.09	-0.42	-0.42	260.40	0.022	0.001	208.60	683.401
3/6/1986	282.37	0.01	87307.41	0.89	0.89	262.32	2.844	0.118	160.03	675.485
3/7/1986	281.24	0.01	86968.51	0.92	0.92	328.86	41.713	1.738	93.05	671.894
3/8/1986	280.71	0.01	85986.20	3.36	3.36	319.63	92.678	3.862	126.02	674.729
3/9/1986	275.21	0.00	86322.09	1.40	1.40	284.75	18.871	0.786	123.04	698.425
3/10/1986	275.32	0.00	85597.61	-0.36	-0.36	300.44	38.127	1.589	150.11	739.852
3/11/1986	273.52	0.00	86211.94	1.26	1.26	289.01	11.663	0.486	98.69	762.727
3/12/1986	273.43	0.00	86496.66	1.27	1.27	293.11	18.390	0.766	110.65	782.437
3/13/1986	273.07	0.00	86301.52	0.57	0.57	274.34	5.458	0.227	137.50	791.631
3/14/1986	272.39	0.00	86337.81	0.97	0.97	239.57	0.650	0.027	220.19	793.883
3/15/1986	273.31	0.00	86063.47	-0.87	-0.87	278.50	20.566	0.857	160.78	814.935
3/16/1986	272.93	0.00	85612.41	-0.62	-0.62	287.91	9.970	0.415	142.03	830.799
3/17/1986	272.65	0.00	86303.77	0.24	0.24	224.95	0.447	0.019	231.55	831.803
3/18/1986	273.69	0.00	87121.76	-1.42	-1.42	210.14	0.000	0.000	242.60	829.970
3/19/1986	276.94	0.00	87469.52	-1.22	-1.22	224.77	0.000	0.000	244.79	826.279
3/20/1986	278.28	0.00	87664.96	-1.33	-1.33	226.37	0.000	0.000	244.25	820.587
3/21/1986	279.17	0.00	87783.08	-0.26	-0.26	237.93	0.000	0.000	242.51	814.188
3/22/1986	279.03	0.00	87476.72	-0.23	-0.23	236.48	0.017	0.001	236.03	807.465
3/23/1986	279.55	0.00	87184.27	-0.04	-0.04	248.98	0.000	0.000	221.07	800.237
3/24/1986	278.84	0.01	87120.81	1.35	1.35	268.22	0.017	0.001	229.46	792.580
3/25/1986	279.50	0.00	87229.53	0.01	0.01	244.79	0.055	0.002	248.86	784.083
3/26/1986	282.54	0.00	87206.10	-1.38	-1.38	244.12	0.000	0.000	255.75	772.673
3/27/1986	284.55	0.01	87051.38	-0.70	-0.70	259.76	0.179	0.007	244.63	759.036
3/28/1986	285.48	0.01	86990.72	-0.85	-0.85	266.31	0.362	0.015	250.80	744.394
3/29/1986	286.04	0.01	87050.91	-0.48	-0.48	272.49	0.362	0.015	255.08	728.971
3/30/1986	284.62	0.01	87198.89	0.49	0.49	284.97	0.232	0.010	237.88	714.157
3/31/1986	284.23	0.01	86860.98	-0.88	-0.88	263.19	0.000	0.000	260.27	700.371
4/1/1986	281.66	0.01	86622.56	2.26	2.26	255.49	0.255	0.011	267.66	689.444
4/2/1986	276.32	0.00	86820.17	2.27	2.27	232.23	3.674	0.153	275.33	686.396
4/3/1986	277.87	0.00	86746.75	-0.97	-0.97	217.74	0.048	0.002	277.68	679.856
4/4/1986	279.55	0.00	86399.91	0.30	0.30	242.32	0.061	0.003	274.96	671.036
4/5/1986	280.07	0.01	86250.90	-0.48	-0.48	286.42	0.505	0.021	216.62	663.535
4/6/1986	281.25	0.01	86420.02	-1.27	-1.27	299.87	9.268	0.386	200.63	655.627
4/7/1986	279.44	0.01	86922.41	1.35	1.35	312.35	16.371	0.682	162.77	654.699
4/8/1986	279.28	0.00	87334.21	1.02	1.02	270.92	0.388	0.016	266.41	650.144
4/9/1986	281.13	0.01	87254.48	0.76	0.76	257.60	0.005	0.000	283.67	640.496
4/10/1986	283.49	0.01	86799.79	-0.12	-0.12	265.66	0.000	0.000	273.19	628.843
4/11/1986	283.43	0.01	86614.89	0.66	0.66	255.88	0.977	0.041	288.09	617.343
4/12/1986	279.29	0.00	86242.89	3.44	3.44	250.39	1.065	0.044	225.37	610.673
4/13/1986	275.46	0.00	86832.31	1.50	1.50	234.95	3.289	0.137	289.78	612.304
4/14/1986	279.12	0.00	86690.51	-0.41	-0.41	259.83	0.000	0.000	251.94	606.464
4/15/1986	278.38	0.00	86573.86	1.11	1.11	285.43	1.597	0.067	177.60	602.893
4/16/1986	275.12	0.00	86731.29	2.14	2.14	284.34	5.319	0.222	170.40	606.160
4/17/1986	275.94	0.00	87017.88	1.18	1.18	279.56	3.181	0.133	238.73	606.495
4/18/1986	278.96	0.00	87307.52	-1.35	-1.35	239.01	0.000	0.000	300.48	600.677
4/19/1986	282.77	0.00	87501.27	-1.20	-1.20	251.48	0.024	0.001	303.52	591.081
4/20/1986	286.27	0.01	87551.80	-1.74	-1.74	268.13	0.028	0.001	304.65	578.133
4/21/1986	289.11	0.01	87157.02	-0.94	-0.94	284.13	0.020	0.001	303.02	562.862
