Date	TAIR(K)	QAIR(Kg/Kg)	PSURF(Pa)	WINDE(m/s)	WINDN(m/s)	LRAD(W/m2)	PRCP(mm/day)	PRCP_avg(mm/day)	SRAD(W/m2)	SWE
3/12/2005	283.66	0.0047	85063.27	2.18	2.18	244.78	0.000	0.000	219.83	239.242
3/13/2005	280.31	0.0041	84997.77	-2.51	-2.51	230.61	0.000	0.000	227.42	231.412
3/14/2005	277.01	0.0025	85164.66	-5.78	-5.78	196.27	0.000	0.000	231.20	226.273
3/15/2005	277.95	0.0023	84961.46	-0.32	-0.32	206.82	0.000	0.000	229.95	221.092
3/16/2005	277.09	0.0028	84958.07	3.33	3.33	244.81	0.000	0.000	190.91	216.128
3/17/2005	277.61	0.0032	84695.09	4.36	4.36	293.71	0.000	0.000	131.97	212.816
3/18/2005	276.48	0.0037	84252.32	1.89	1.89	264.98	0.000	0.000	141.50	210.361
3/19/2005	277.34	0.0053	83762.08	2.61	2.61	304.41	18.715	0.780	129.06	211.190
3/20/2005	274.06	0.0041	84008.57	4.90	4.90	282.18	27.089	1.129	158.88	232.168
3/21/2005	274.30	0.0042	84675.48	3.88	3.88	284.01	14.996	0.625	170.34	250.198
3/22/2005	276.72	0.0051	83750.89	1.95	1.95	306.39	38.292	1.596	157.35	263.674
3/23/2005	274.97	0.0046	83398.84	4.76	4.76	289.44	13.228	0.551	135.92	270.527
3/24/2005	273.62	0.0039	84143.03	4.03	4.03	264.71	5.676	0.236	189.49	275.972
3/25/2005	273.16	0.0033	84765.83	2.77	2.77	216.94	0.097	0.004	234.57	275.013
3/26/2005	275.89	0.0036	85231.51	0.42	0.42	275.24	0.023	0.001	145.19	273.204
3/27/2005	278.76	0.0053	84669.29	2.61	2.61	305.01	0.502	0.021	144.67	269.791
3/28/2005	275.93	0.0048	83965.34	5.74	5.74	284.13	35.450	1.477	156.55	276.987
3/29/2005	274.50	0.0042	84388.81	5.93	5.93	275.25	6.293	0.262	161.19	281.756
3/30/2005	273.80	0.0032	85100.03	1.62	1.62	218.02	0.579	0.024	257.24	281.877
3/31/2005	277.05	0.0038	85557.65	-2.64	-2.64	238.21	0.000	0.000	215.16	278.644
4/1/2005	279.51	0.0042	85400.88	1.54	1.54	275.51	0.000	0.000	151.92	274.532
4/2/2005	279.48	0.0043	84827.77	2.18	2.18	246.34	0.053	0.002	249.19	269.315
4/3/2005	276.57	0.0046	84044.18	4.00	4.00	270.77	5.545	0.231	135.71	270.684
4/4/2005	273.79	0.0039	84294.20	4.06	4.06	268.56	14.658	0.611	227.73	283.348
4/5/2005	277.14	0.0037	85187.26	0.04	0.04	271.13	0.011	0.000	217.91	280.665
4/6/2005	280.85	0.0043	84955.75	-1.21	-1.21	257.57	0.032	0.001	257.42	274.363
4/7/2005	279.04	0.0051	84224.11	3.49	3.49	275.75	8.654	0.361	192.19	271.326
4/8/2005	273.41	0.0040	84115.86	4.40	4.40	274.46	14.242	0.593	107.70	278.550
4/9/2005	273.95	0.0040	84333.25	3.17	3.17	269.54	2.858	0.119	212.80	284.325
4/10/2005	276.33	0.0036	85026.38	-1.42	-1.42	236.92	0.005	0.000	258.40	281.270
4/11/2005	279.68	0.0043	84872.23	2.58	2.58	258.74	0.000	0.000	287.24	275.599
4/12/2005	277.81	0.0044	84535.77	4.00	4.00	228.54	0.040	0.002	290.07	269.727
4/13/2005	274.48	0.0036	84433.75	4.89	4.89	240.61	1.020	0.043	224.31	267.850
4/14/2005	273.56	0.0029	85205.22	-0.13	-0.13	212.62	0.665	0.028	291.56	266.080
4/15/2005	277.83	0.0031	85031.62	-2.57	-2.57	229.42	0.232	0.010	274.99	261.110
4/16/2005	282.59	0.0045	84830.46	0.69	0.69	252.71	0.069	0.003	292.07	253.115
4/17/2005	281.88	0.0059	84614.59	3.86	3.86	256.86	0.008	0.000	294.73	243.847
4/18/2005	277.21	0.0040	84524.81	1.02	1.02	229.88	0.497	0.021	283.06	237.614
4/19/2005	276.43	0.0033	84559.69	-1.75	-1.75	241.74	1.507	0.063	276.04	233.632
4/20/2005	277.16	0.0035	84663.31	2.62	2.62	237.49	0.188	0.008	287.52	228.842
4/21/2005	277.31	0.0039	84953.36	-0.40	-0.40	230.94	0.000	0.000	306.63	223.041
4/22/2005	281.75	0.0046	84700.47	-2.93	-2.93	249.95	0.116	0.005	292.22	215.638
4/23/2005	280.40	0.0054	84339.07	2.19	2.19	293.77	8.695	0.362	234.84	209.420
4/24/2005	277.37	0.0048	84364.45	2.65	2.65	268.45	2.774	0.116	229.67	205.616
4/25/2005	278.07	0.0048	84797.37	1.78	1.78	248.00	0.511	0.021	299.03	200.402
4/26/2005	282.70	0.0053	84749.23	-1.04	-1.04	270.94	0.089	0.004	297.70	192.793
4/27/2005	282.68	0.0053	84435.13	1.91	1.91	278.06	1.570	0.065	259.20	185.377
4/28/2005	279.14	0.0051	84256.58	3.57	3.57	285.60	1.472	0.061	209.25	180.264
4/29/2005	279.72	0.0054	84865.03	3.52	3.52	271.28	1.020	0.042	275.07	175.439
4/30/2005	280.74	0.0055	84985.08	2.35	2.35	283.78	0.492	0.020	233.43	169.918
5/1/2005	280.99	0.0058	84921.34	1.67	1.67	309.45	1.953	0.081	189.00	165.326
5/2/2005	280.56	0.0051	84986.23	1.70	1.70	255.16	0.020	0.001	316.88	159.986
5/3/2005	282.97	0.0057	84994.95	1.36	1.36	260.00	0.003	0.000	317.90	152.819
5/4/2005	283.25	0.0065	84797.00	1.65	1.65	309.43	1.440	0.060	190.59	146.598
5/5/2005	281.27	0.0066	84317.41	0.78	0.78	325.70	7.607	0.317	188.07	142.420
5/6/2005	279.30	0.0059	84262.59	5.02	5.02	317.76	6.498	0.271	175.94	139.629
5/7/2005	279.44	0.0057	84618.17	3.26	3.26	291.64	0.799	0.033	268.55	135.783
5/8/2005	279.26	0.0058	84470.49	2.02	2.02	301.37	16.661	0.694	148.57	133.066
5/9/2005	277.05	0.0051	84062.64	3.88	3.88	285.52	29.323	1.222	243.57	140.471
5/10/2005	275.95	0.0044	84605.92	4.02	4.02	279.28	5.630	0.235	214.55	142.539
5/11/2005	278.41	0.0048	84857.35	1.78	1.78	247.42	0.478	0.020	331.13	139.465
5/12/2005	282.35	0.0055	84882.43	0.90	0.90	260.85	0.000	0.000	307.74	134.212
5/13/2005	286.01	0.0067	84928.27	-0.34	-0.34	305.42	0.138	0.006	266.59	128.218
5/14/2005	286.56	0.0075	84935.56	1.94	1.94	295.29	0.201	0.008	314.42	121.541
5/15/2005	285.90	0.0083	84770.52	2.80	2.80	328.39	2.912	0.121	164.52	115.673
5/16/2005	280.93	0.0065	84193.88	4.37	4.37	313.84	15.972	0.666	232.09	113.440
5/17/2005	278.11	0.0048	84226.20	2.43	2.43	282.42	1.056	0.044	169.94	112.003
5/18/2005	279.25	0.0062	84011.06	3.11	3.11	329.30	40.696	1.696	142.54	113.833
5/19/2005	281.23	0.0070	84521.99	3.96	3.96	315.31	27.924	1.163	241.58	111.452
5/20/2005	282.27	0.0063	84817.88	3.16	3.16	259.34	0.579	0.024	337.29	107.116
5/21/2005	282.93	0.0053	85062.46	0.27	0.27	257.79	0.350	0.015	317.51	102.900
5/22/2005	287.04	0.0063	85076.09	3.04	3.04	276.36	0.162	0.007	343.57	97.861
5/23/2005	285.81	0.0058	84862.94	0.63	0.63	253.90	0.000	0.000	352.40	92.869
5/24/2005	286.40	0.0050	84835.22	-1.39	-1.39	251.63	0.000	0.000	354.25	88.040
5/25/2005	288.42	0.0065	85027.55	-4.38	-4.38	274.90	0.000	0.000	350.60	82.686
5/26/2005	289.91	0.0069	84950.57	-2.59	-2.59	285.48	0.384	0.016	337.44	77.321
5/27/2005	291.46	0.0080	84780.29	0.14	0.14	299.98	0.847	0.035	335.12	71.961
5/28/2005	288.46	0.0076	84595.97	2.79	2.79	291.93	0.147	0.006	302.66	67.211
5/29/2005	282.00	0.0055	84591.75	3.29	3.29	252.26	0.027	0.001	346.36	64.026
5/30/2005	285.01	0.0074	84738.77	1.68	1.68	282.19	0.001	0.000	346.47	60.648
5/31/2005	288.75	0.0074	84851.52	0.76	0.76	291.08	0.044	0.002	338.45	56.758
6/1/2005	286.14	0.0070	84642.30	1.15	1.15	270.59	0.000	0.000	348.92	53.390
6/2/2005	283.54	0.0050	84456.06	-1.07	-1.07	246.10	0.001	0.000	351.43	50.790
6/3/2005	284.45	0.0052	84531.86	-1.15	-1.15	253.93	0.007	0.000	349.40	48.236
6/4/2005	286.42	0.0056	84430.50	0.47	0.47	265.04	0.020	0.001	346.91	45.548
6/5/2005	283.98	0.0058	84226.73	4.60	4.60	255.42	0.002	0.000	353.49	43.163
6/6/2005	279.27	0.0043	84496.17	4.91	4.91	235.70	0.036	0.001	341.98	41.567
6/7/2005	278.38	0.0041	84650.54	3.04	3.04	241.72	1.279	0.053	342.15	40.172
6/8/2005	279.74	0.0057	84580.16	2.27	2.27	311.33	9.863	0.411	177.15	39.292
6/9/2005	282.02	0.0076	84592.52	0.69	0.69	333.13	18.138	0.756	205.45	38.284
6/10/2005	284.69	0.0072	84666.97	1.26	1.26	282.74	1.744	0.073	325.18	36.433
6/11/2005	285.40	0.0076	84431.39	1.73	1.73	298.36	1.835	0.076	332.75	34.302
6/12/2005	284.71	0.0059	84724.08	0.10	0.10	259.44	0.036	0.002	348.69	32.458
6/13/2005	287.96	0.0059	84982.16	-2.08	-2.08	271.19	0.000	0.000	346.75	30.545
6/14/2005	290.64	0.0066	84598.41	1.80	1.80	282.44	0.000	0.000	345.52	28.511
6/15/2005	288.64	0.0071	84496.20	3.16	3.16	279.52	0.000	0.000	335.91	26.590
6/16/2005	285.50	0.0059	84450.22	2.56	2.56	305.12	3.865	0.161	184.63	25.446
6/17/2005	279.00	0.0054	84222.92	3.79	3.79	290.83	12.314	0.513	248.63	26.065
6/18/2005	279.33	0.0052	84424.54	2.36	2.36	274.37	2.489	0.104	286.87	25.524
6/19/2005	281.77	0.0056	84624.22	1.47	1.47	258.32	0.058	0.002	348.11	24.501
6/20/2005	285.36	0.0065	84807.25	1.11	1.11	269.61	0.000	0.000	350.67	23.150
6/21/2005	287.71	0.0073	84814.83	1.91	1.91	281.34	0.000	0.000	348.84	21.638
6/22/2005	287.24	0.0063	84933.43	1.51	1.51	265.37	0.000	0.000	353.44	20.261
6/23/2005	288.82	0.0063	84806.83	0.40	0.40	273.26	0.000	0.000	351.91	18.953
6/24/2005	288.79	0.0074	84707.21	2.60	2.60	287.89	0.101	0.004	342.84	17.681
6/25/2005	288.42	0.0074	84583.23	3.03	3.03	288.00	0.037	0.002	334.60	16.500
6/26/2005	287.48	0.0071	84516.91	2.37	2.37	289.99	0.023	0.001	339.13	15.458
6/27/2005	287.23	0.0073	84502.88	2.89	2.89	286.46	0.000	0.000	346.24	14.482
6/28/2005	287.27	0.0072	84712.26	2.23	2.23	278.98	0.000	0.000	349.62	13.606
6/29/2005	289.41	0.0079	85006.23	-2.22	-2.22	290.27	0.000	0.000	347.10	12.709
6/30/2005	292.44	0.0078	84977.39	-2.13	-2.13	298.18	0.000	0.000	348.05	11.771
7/1/2005	293.98	0.0084	84991.23	1.65	1.65	299.37	0.040	0.002	359.13	10.846
7/2/2005	293.16	0.0084	84873.98	2.79	2.79	296.95	0.055	0.002	358.19	10.000
7/3/2005	291.98	0.0074	84838.26	2.39	2.39	289.47	0.061	0.003	359.85	9.286
7/4/2005	291.84	0.0062	84950.64	1.24	1.24	277.34	0.006	0.000	365.39	8.653
7/5/2005	292.63	0.0073	84981.08	1.28	1.28	291.17	0.004	0.000	359.53	8.042
7/6/2005	292.63	0.0077	84801.23	1.96	1.96	298.20	0.004	0.000	357.12	7.464
7/7/2005	292.60	0.0097	84824.88	2.61	2.61	312.77	0.007	0.000	353.47	6.923
7/8/2005	291.28	0.0085	84843.45	2.82	2.82	295.34	0.031	0.001	356.96	6.449
7/9/2005	289.36	0.0080	84829.06	2.95	2.95	296.48	0.033	0.001	345.99	6.062
7/10/2005	288.51	0.0078	84829.51	3.08	3.08	303.42	0.008	0.000	342.89	5.723
7/11/2005	291.65	0.0083	85125.14	0.76	0.76	295.47	0.000	0.000	355.10	5.376
7/12/2005	295.34	0.0078	85121.44	0.72	0.72	308.51	0.000	0.000	351.71	5.010
7/13/2005	296.65	0.0079	85171.46	1.57	1.57	317.10	0.000	0.000	350.69	4.643
7/14/2005	296.04	0.0076	85072.11	-0.12	-0.12	311.59	0.000	0.000	351.67	4.308
7/15/2005	296.96	0.0087	84974.78	0.94	0.94	322.80	0.052	0.002	346.14	3.993
7/16/2005	297.21	0.0082	84960.81	2.21	2.21	320.86	0.064	0.003	347.48	3.693
7/17/2005	297.39	0.0078	85033.81	0.80	0.80	318.21	0.030	0.001	347.59	3.416
7/18/2005	297.99	0.0085	84984.06	-0.43	-0.43	330.84	0.000	0.000	344.41	3.157
7/19/2005	297.17	0.0094	84780.70	1.89	1.89	328.44	0.000	0.000	344.62	2.929
7/20/2005	295.67	0.0090	84891.13	1.02	1.02	312.23	0.000	0.000	348.42	2.729
7/21/2005	296.95	0.0086	84979.30	-0.06	-0.06	332.48	0.013	0.001	305.35	2.545
7/22/2005	294.61	0.0098	85015.16	1.84	1.84	328.32	0.042	0.002	340.00	2.373
7/23/2005	293.66	0.0072	85164.38	0.31	0.31	292.05	0.047	0.002	349.44	2.234
7/24/2005	295.02	0.0055	85122.71	2.02	2.02	283.49	0.021	0.001	350.37	2.106
7/25/2005	292.96	0.0063	85069.16	0.42	0.42	285.79	0.000	0.000	348.31	1.992
7/26/2005	293.88	0.0054	85103.56	-2.84	-2.84	284.19	0.000	0.000	348.05	1.884
7/27/2005	295.77	0.0056	85053.22	-1.06	-1.06	294.81	0.000	0.000	345.01	1.780
7/28/2005	295.44	0.0066	85002.85	1.47	1.47	313.98	0.000	0.000	336.99	1.678
7/29/2005	294.73	0.0089	85041.48	1.93	1.93	325.60	0.020	0.001	331.52	1.579
7/30/2005	294.52	0.0092	85201.35	0.94	0.94	327.95	0.021	0.001	330.47	1.486
7/31/2005	294.86	0.0089	85227.88	1.76	1.76	319.47	0.010	0.000	332.48	1.400
8/1/2005	293.73	0.0074	85053.49	2.21	2.21	304.38	0.000	0.000	328.63	1.324
8/2/2005	291.89	0.0050	84948.98	1.58	1.58	276.09	0.000	0.000	332.85	1.263
8/3/2005	292.95	0.0056	85052.83	-0.17	-0.17	287.59	0.000	0.000	329.50	1.205
8/4/2005	294.86	0.0067	85238.07	0.31	0.31	305.05	0.000	0.000	324.50	1.142
8/5/2005	295.97	0.0082	85229.78	1.99	1.99	321.78	0.024	0.001	319.48	1.077
8/6/2005	295.59	0.0085	85278.49	1.70	1.70	324.60	0.037	0.002	316.24	1.013
8/7/2005	296.17	0.0084	85094.74	1.90	1.90	326.71	0.000	0.000	312.84	0.953
8/8/2005	295.82	0.0074	85035.13	2.64	2.64	317.36	0.000	0.000	316.73	0.899
8/9/2005	294.99	0.0070	85093.83	2.31	2.31	313.71	0.000	0.000	314.71	0.851
8/10/2005	294.13	0.0065	85223.73	2.35	2.35	303.03	0.000	0.000	316.86	0.808
8/11/2005	293.54	0.0061	85192.02	1.13	1.13	289.12	0.000	0.000	320.89	0.771
8/12/2005	293.47	0.0052	85002.48	0.85	0.85	282.28	0.034	0.001	320.69	0.736
8/13/2005	292.71	0.0051	84756.52	-0.62	-0.62	281.01	0.035	0.001	318.42	0.704
8/14/2005	293.14	0.0053	84702.91	-1.44	-1.44	290.17	0.021	0.001	313.92	0.674
8/15/2005	293.70	0.0069	84799.65	2.08	2.08	307.12	0.077	0.003	302.78	0.644
8/16/2005	291.58	0.0080	85027.07	2.54	2.54	320.31	0.157	0.007	293.97	0.616
8/17/2005	291.86	0.0079	84914.17	2.61	2.61	306.76	0.030	0.001	304.38	0.589
8/18/2005	291.31	0.0075	84717.73	2.50	2.50	301.64	0.000	0.000	303.82	0.564
8/19/2005	290.82	0.0064	84792.80	1.43	1.43	288.65	0.037	0.002	306.93	0.542
8/20/2005	292.20	0.0065	84995.49	0.74	0.74	295.87	0.036	0.001	303.56	0.521
8/21/2005	293.11	0.0065	85143.84	1.75	1.75	297.83	0.006	0.000	302.68	0.499
8/22/2005	293.80	0.0066	85010.40	1.07	1.07	300.49	0.000	0.000	300.94	0.479
8/23/2005	294.06	0.0060	84698.02	2.09	2.09	295.57	0.000	0.000	300.10	0.459
8/24/2005	292.74	0.0066	84578.66	2.30	2.30	299.73	0.000	0.000	295.81	0.440
8/25/2005	291.61	0.0069	84829.16	0.99	0.99	299.74	0.000	0.000	293.27	0.424
8/26/2005	292.12	0.0061	85148.13	1.56	1.56	294.67	0.025	0.001	293.35	0.408
8/27/2005	293.01	0.0065	85181.54	1.35	1.35	298.06	0.019	0.001	292.44	0.392
8/28/2005	294.25	0.0071	84909.13	1.98	1.98	306.64	0.001	0.000	288.18	0.376
8/29/2005	291.72	0.0055	84616.70	3.95	3.95	282.07	0.000	0.000	294.65	0.363
8/30/2005	287.16	0.0044	84861.44	-2.56	-2.56	258.82	0.000	0.000	292.42	0.353
8/31/2005	289.49	0.0037	84999.27	-4.74	-4.74	262.93	0.000	0.000	291.42	0.343
9/1/2005	291.84	0.0042	84792.73	-1.72	-1.72	279.88	0.000	0.000	277.98	0.332
9/2/2005	292.43	0.0058	84765.73	2.10	2.10	292.25	0.016	0.001	273.85	0.320
9/3/2005	291.29	0.0060	84797.41	2.32	2.32	288.13	0.008	0.000	266.65	0.310
9/4/2005	289.32	0.0056	84894.48	2.62	2.62	282.24	0.000	0.000	272.26	0.301
9/5/2005	288.66	0.0050	85023.66	1.33	1.33	271.52	0.000	0.000	272.59	0.293
9/6/2005	289.60	0.0051	85020.11	1.83	1.83	277.50	0.000	0.000	268.09	0.284
9/7/2005	289.97	0.0055	84948.52	0.52	0.52	280.68	0.000	0.000	267.17	0.276
9/8/2005	289.45	0.0052	84755.60	2.27	2.27	279.54	0.022	0.001	262.07	0.268
9/9/2005	287.00	0.0063	84545.57	4.55	4.55	299.49	0.926	0.039	236.65	0.262
9/10/2005	283.59	0.0061	84438.02	3.93	3.93	279.76	6.160	0.257	242.77	0.266
9/11/2005	281.92	0.0042	84603.31	1.46	1.46	248.84	0.423	0.018	257.66	0.258
9/12/2005	282.91	0.0039	84903.57	0.81	0.81	248.32	0.077	0.003	257.30	0.254
9/13/2005	284.81	0.0041	84935.81	0.48	0.48	256.72	0.000	0.000	255.66	0.249
9/14/2005	286.30	0.0040	84954.02	-0.51	-0.51	258.06	0.000	0.000	254.57	0.244
9/15/2005	287.23	0.0047	84997.80	1.19	1.19	267.10	0.000	0.000	250.51	0.238
9/16/2005	286.24	0.0049	84864.80	3.82	3.82	266.38	0.029	0.001	244.62	0.233
9/17/2005	283.47	0.0054	84935.41	2.73	2.73	263.42	0.096	0.004	242.97	0.229
9/18/2005	284.08	0.0041	84826.27	-1.69	-1.69	255.94	0.000	0.000	243.74	0.225
9/19/2005	287.91	0.0042	85077.25	-2.72	-2.72	267.63	0.000	0.000	243.59	0.220
9/20/2005	290.45	0.0037	85273.01	-0.56	-0.56	275.06	0.000	0.000	229.80	0.215
9/21/2005	290.12	0.0061	85108.11	1.81	1.81	307.62	0.000	0.000	233.89	0.208
9/22/2005	289.59	0.0049	85020.75	1.92	1.92	285.29	0.000	0.000	213.99	0.203
9/23/2005	287.60	0.0039	84430.00	3.51	3.51	276.02	0.449	0.019	233.16	0.199
9/24/2005	281.74	0.0042	84589.89	-1.08	-1.08	244.46	0.027	0.001	234.25	0.196
9/25/2005	282.17	0.0031	84798.31	-5.59	-5.59	235.13	0.000	0.000	234.57	0.193
9/26/2005	285.38	0.0039	84985.65	-2.29	-2.29	297.87	0.109	0.005	150.61	0.190
9/27/2005	285.99	0.0063	85100.65	2.21	2.21	305.94	2.756	0.115	195.47	0.187
9/28/2005	287.71	0.0049	85492.19	-3.01	-3.01	267.34	0.001	0.000	226.33	0.183
9/29/2005	289.44	0.0036	85168.41	-2.74	-2.74	256.24	0.000	0.000	226.13	0.179
9/30/2005	291.38	0.0035	84863.48	1.13	1.13	263.86	0.030	0.001	221.13	0.179
10/1/2005	288.77	0.0046	84508.43	4.11	4.11	272.98	0.022	0.001	206.46	0.069
10/2/2005	284.24	0.0066	84298.51	4.17	4.17	287.96	0.198	0.008	208.16	0.042
10/3/2005	278.92	0.0039	84481.07	4.29	4.29	239.49	0.703	0.029	212.56	0.040
10/4/2005	278.39	0.0034	84967.59	-0.08	-0.08	237.79	0.340	0.014	212.65	0.031
10/5/2005	281.02	0.0028	85132.68	-4.86	-4.86	238.28	0.022	0.001	211.24	0.027
10/6/2005	284.14	0.0025	84942.49	-3.18	-3.18	250.45	0.000	0.000	208.17	0.022
10/7/2005	286.56	0.0037	84556.49	1.79	1.79	269.09	0.447	0.019	191.66	0.018
10/8/2005	284.18	0.0041	84157.11	3.04	3.04	270.06	0.259	0.011	205.21	0.015
10/9/2005	281.69	0.0036	84832.88	0.40	0.40	243.63	0.001	0.000	202.23	0.013
10/10/2005	283.95	0.0033	85069.91	-4.37	-4.37	246.79	0.000	0.000	201.81	0.012
10/11/2005	285.79	0.0034	84809.36	0.24	0.24	265.23	0.000	0.000	197.19	0.011
10/12/2005	285.10	0.0041	85034.21	-1.93	-1.93	258.77	0.000	0.000	191.88	0.010
10/13/2005	287.72	0.0036	85206.75	0.27	0.27	266.12	0.000	0.000	192.49	0.008
10/14/2005	287.79	0.0038	85018.27	1.24	1.24	265.40	0.057	0.002	188.01	0.008
10/15/2005	282.49	0.0052	84548.06	4.07	4.07	269.07	4.664	0.194	184.61	0.019
10/16/2005	281.05	0.0042	84873.13	-4.22	-4.22	244.57	0.137	0.006	186.90	0.010
10/17/2005	285.70	0.0037	85004.20	-4.35	-4.35	257.20	0.048	0.002	185.57	0.007
10/18/2005	286.56	0.0039	84568.75	-0.80	-0.80	264.50	0.000	0.000	181.98	0.006
10/19/2005	282.93	0.0055	84850.62	3.13	3.13	260.25	0.000	0.000	179.54	0.006
10/20/2005	282.19	0.0050	85168.14	-0.37	-0.37	262.96	0.000	0.000	168.57	0.006
10/21/2005	284.12	0.0037	85034.42	-3.13	-3.13	257.06	0.092	0.004	176.67	0.005
10/22/2005	285.20	0.0043	84846.74	-1.30	-1.30	259.36	0.021	0.001	174.14	0.005
10/23/2005	285.99	0.0043	84700.94	0.65	0.65	262.48	0.000	0.000	170.38	0.005
10/24/2005	285.66	0.0045	84743.48	0.68	0.68	264.96	0.001	0.000	169.24	0.004
10/25/2005	283.91	0.0050	84967.81	2.84	2.84	273.54	0.778	0.032	161.56	0.004
10/26/2005	279.94	0.0057	84918.29	2.48	2.48	291.47	5.682	0.237	86.09	0.010
10/27/2005	278.22	0.0054	84480.52	2.84	2.84	305.31	2.372	0.099	97.62	0.017
10/28/2005	277.13	0.0052	84492.88	2.24	2.24	290.47	7.427	0.309	81.70	0.100
10/29/2005	279.24	0.0058	84922.86	2.26	2.26	294.46	4.699	0.196	146.30	0.092
10/30/2005	278.48	0.0040	85459.11	0.97	0.97	229.76	0.021	0.001	158.77	0.027
10/31/2005	282.91	0.0028	85802.52	0.52	0.52	267.41	0.000	0.000	154.20	0.009
11/1/2005	284.73	0.0044	85293.97	2.51	2.51	267.53	0.167	0.007	144.18	0.005
11/2/2005	281.33	0.0047	84486.78	3.94	3.94	289.94	5.523	0.230	114.45	0.099
11/3/2005	275.39	0.0041	84594.32	4.86	4.86	263.78	2.036	0.085	86.08	0.776
11/4/2005	275.68	0.0046	84732.63	5.20	5.20	286.46	16.219	0.676	113.60	5.034
11/5/2005	275.76	0.0041	84931.86	3.64	3.64	262.06	0.119	0.005	83.16	4.258
11/6/2005	279.51	0.0058	84650.11	4.70	4.70	304.43	0.261	0.011	80.95	2.589
11/7/2005	279.01	0.0056	84293.73	3.98	3.98	283.26	6.591	0.275	106.49	2.300
11/8/2005	279.92	0.0063	84421.08	1.41	1.41	315.35	34.585	1.441	92.90	3.574
11/9/2005	281.29	0.0054	84798.75	-3.68	-3.68	262.18	0.007	0.000	137.36	3.014
11/10/2005	281.62	0.0052	84863.22	0.40	0.40	259.55	0.000	0.000	120.28	2.472
11/11/2005	279.98	0.0056	84804.59	3.12	3.12	267.81	0.001	0.000	105.15	2.174
11/12/2005	277.01	0.0042	85212.16	1.47	1.47	239.81	0.042	0.002	125.54	2.046
11/13/2005	279.39	0.0040	85394.51	1.83	1.83	280.91	0.000	0.000	103.89	1.919
11/14/2005	280.26	0.0053	85520.91	-0.03	-0.03	256.58	0.000	0.000	128.80	1.749
11/15/2005	279.02	0.0036	85725.72	-6.06	-6.06	224.30	0.000	0.000	132.42	1.626
11/16/2005	278.14	0.0027	85647.64	-4.26	-4.26	221.31	0.000	0.000	131.09	1.537
11/17/2005	278.74	0.0027	85553.31	-3.70	-3.70	219.30	0.000	0.000	129.89	1.440
11/18/2005	279.50	0.0028	85766.31	-3.69	-3.69	216.25	0.000	0.000	129.24	1.339
11/19/2005	280.54	0.0027	85638.07	-2.79	-2.79	220.86	0.000	0.000	128.10	1.240
11/20/2005	279.94	0.0028	85493.66	-2.94	-2.94	231.36	0.000	0.000	124.51	1.154
11/21/2005	279.75	0.0032	85477.70	-2.83	-2.83	231.01	0.000	0.000	123.37	1.082
11/22/2005	278.30	0.0032	85319.09	-2.72	-2.72	219.91	0.000	0.000	122.43	1.024
11/23/2005	279.05	0.0032	85194.98	-2.52	-2.52	232.62	0.000	0.000	119.85	0.972
11/24/2005	280.05	0.0036	84904.65	-0.77	-0.77	244.73	0.160	0.007	109.21	0.923
11/25/2005	279.99	0.0055	84598.84	3.53	3.53	320.17	17.475	0.728	56.75	1.214
11/26/2005	272.54	0.0033	84839.02	2.86	2.86	215.18	0.432	0.018	116.29	1.501
11/27/2005	270.65	0.0018	85308.83	0.98	0.98	204.29	0.055	0.002	106.45	1.329
11/28/2005	271.51	0.0023	85107.26	0.20	0.20	270.18	7.347	0.306	52.49	3.038
11/29/2005	273.47	0.0043	84587.22	4.08	4.08	303.85	15.988	0.666	51.20	11.921
11/30/2005	274.04	0.0044	84846.99	2.81	2.81	257.80	1.905	0.079	81.49	13.412
12/1/2005	278.73	0.0063	83982.87	5.77	5.77	322.38	58.851	2.452	56.61	13.282
12/2/2005	275.24	0.0046	84187.70	7.23	7.23	249.16	27.012	1.125	108.40	14.124
12/3/2005	271.32	0.0029	84992.95	2.91	2.91	233.87	0.020	0.001	111.02	13.803
12/4/2005	270.63	0.0022	85579.73	-2.47	-2.47	195.30	0.000	0.000	108.98	13.503
12/5/2005	271.91	0.0023	85630.74	-1.88	-1.88	208.89	0.000	0.000	112.33	13.138
12/6/2005	273.21	0.0021	85415.37	-0.81	-0.81	202.90	0.000	0.000	108.88	12.688
12/7/2005	275.15	0.0030	84965.66	-0.33	-0.33	289.73	0.982	0.041	50.76	12.592
12/8/2005	273.85	0.0043	84715.22	-1.61	-1.61	298.05	1.750	0.073	75.72	13.300
12/9/2005	273.04	0.0038	85278.45	-4.03	-4.03	216.66	0.096	0.004	106.83	13.137
12/10/2005	274.34	0.0032	85531.91	-4.57	-4.57	215.60	0.000	0.000	106.97	12.701
12/11/2005	273.57	0.0030	85180.43	-3.89	-3.89	239.18	0.000	0.000	68.45	12.399
12/12/2005	273.63	0.0034	84862.47	-1.68	-1.68	255.18	0.000	0.000	88.41	12.199
12/13/2005	273.78	0.0033	84902.60	1.74	1.74	215.29	0.000	0.000	106.25	11.941
12/14/2005	272.34	0.0030	85117.52	-4.25	-4.25	202.53	0.000	0.000	105.47	11.727
12/15/2005	271.41	0.0025	84921.26	-3.14	-3.14	219.98	0.000	0.000	99.23	11.595
12/16/2005	270.75	0.0024	84451.75	-1.48	-1.48	198.01	0.000	0.000	106.40	11.462
